stop_id,stop_name,stop_lat,stop_lon
12717,"Letovice, Letostroj II",49.5692,16.563411
12718,"Letovice, Meziříčko",49.565837,16.556512
12719,"Letovice, Meziříčko, dol.konec",49.561093,16.568512
1272,"Kořískova",49.239392,16.58502
12720,"Letovice, Novičí, rozc.0.5",49.58411,16.591507
12721,"Letovice, papírny",49.549633,16.566906
12722,"Letovice, Podolí",49.530655,16.617452
12723,"Letovice, přehrada",49.553448,16.556195
12724,"Letovice, Slatinka",49.575185,16.570358
12725,"Letovice, Třebětín",49.558122,16.589022
12726,"Letovice, Třebětín, rozc.",49.558322,16.58323
12727,"Letovice, Tylex",49.535323,16.57919
12728,"Letovice, Tylex jídelna",49.536972,16.580704
12729,"Letovice, Tyršova parkoviště",49.543073,16.572313
1273,"Kosmonautů",49.167065,16.567734
12730,"Letovice, u hřiště",49.543523,16.57139
12732,"Letovice, u školy",49.544002,16.58357
12734,"Letovice, Zábludov",49.540563,16.546413
12735,"Letovice, Zboněk",49.522485,16.586399
12736,"Letovice, železniční stanice",49.556782,16.571476
12737,"Míchov",49.525263,16.613995
12738,"Pamětice",49.548285,16.646305
12739,"Pamětice, samota",49.547017,16.641407
12740,"Skrchov, točna",49.580142,16.552832
12741,"Sudice",49.529338,16.669178
12742,"Sudice, samota",49.517825,16.664367
12743,"Sudice, Semíč",49.51399,16.678513
12744,"Sudice, zast.",49.525527,16.66957
12745,"Šebetov",49.549173,16.709912
12746,"Skrchov, rozc.I",49.580147,16.551469
12747,"Skrchov, rozc.II",49.579143,16.553808
12748,"Šebetov, myslivna",49.544052,16.73393
12749,"Šebetov, na Křižnicích",49.536599,16.72414
1275,"Košuličova",49.164637,16.61005
12750,"Šebetov, u pily",49.555715,16.698138
12751,"Šebetov, u zámku",49.544337,16.71737
12752,"Vážany",49.530412,16.686023
12753,"Vísky",49.535672,16.62412
12754,"Vísky, u školy",49.54121,16.628907
12755,"Vranová",49.553098,16.524654
12756,"Vranová, rozc.0.2",49.556573,16.528542
12757,"Vranová, samota",49.55551,16.536349
12758,"Crhov",49.544699,16.436253
12759,"Hodonín u Kunštátu, rozcestí",49.519298,16.441355
12760,"Křtěnov",49.546783,16.419988
12762,"Lhota u Olešnice",49.542987,16.390853
12763,"Louka",49.527897,16.430135
12764,"Louka, Loucký Dvůr",49.532593,16.420752
12765,"Louka, Karlov",49.515151,16.412635
12766,"Olešnice, Lamberk",49.569197,16.409317
12767,"Olešnice, nám.",49.557881,16.422294
12768,"Olešnice, u lávky",49.554382,16.422187
12769,"Olešnice, závod",49.551247,16.420538
1277,"Kotlanova",49.209856,16.681364
12770,"Petrov",49.533803,16.489012
12771,"Petrov, rozc. 1.0",49.536579,16.499728
12773,"Prosetín, rozcestí",49.523515,16.413892
12774,"Rozseč nad Kunštátem, Horničí",49.537493,16.4561
12775,"Rozseč nad Kunštátem, rozcestí",49.528047,16.46396
12776,"Rozsíčka",49.552504,16.467263
12777,"Rozsíčka, U lípy",49.556027,16.474998
12778,"Sulíkov",49.546555,16.491536
12779,"Sulíkov, dolní zast.",49.543153,16.490049
12780,"Sulíkov, Vřesice",49.547288,16.503893
12781,"Horní Štěpánov",49.54946,16.790815
12782,"Horní Štěpánov, u rybníka",49.553243,16.792962
12783,"Rozseč nad Kunštátem",49.525618,16.462825
12784,"Rozseč nad Kunštátem, hájenka",49.521122,16.451018
12786,"Letovice, Babolky",49.58961,16.579372
12787,"Horní Štěpánov, rozcestí Skřípov",49.573763,16.793177
1279,"Kounicovy koleje",49.207752,16.583217
1280,"Kouty",49.264601,16.56513
12801,"Kunice",49.479539,16.491585
12802,"Lhota u Lysic",49.46854,16.495952
12804,"Brněnec, Mor.Chrastová, žel.st.",49.623651,16.52432
12805,"Lysice, škola točna",49.457263,16.536873
12806,"Lysice, Záoboří",49.465888,16.518342
12807,"Borotín",49.583038,16.676638
12808,"Brněnec, Chrastová Lhota",49.611199,16.532323
12809,"Brněnec, Mor.Chrastová, pošta",49.621767,16.52634
12810,"Cetkovice",49.578028,16.721211
12811,"Cetkovice, MŠ",49.579756,16.723793
12812,"Cetkovice, žel.st.",49.588443,16.705057
12813,"Deštná",49.613558,16.564775
12814,"Deštná, Rumberk",49.609133,16.563768
12815,"Letovice, Dolní Smržov",49.59073,16.556445
12816,"Letovice, Dolní Smržov, Jednota",49.59868,16.55645
12817,"Letovice, Chlum",49.593702,16.59544
12818,"Rozhraní, Vilémov",49.594594,16.538958
12819,"Rozhraní, železniční zastávka",49.601763,16.532682
1282,"Králova",49.211297,16.583386
12820,"Stvolová",49.589613,16.543348
12821,"Světlá",49.565448,16.718135
12822,"Uhřice",49.596328,16.735359
12823,"Uhřice, točna",49.594158,16.734925
12824,"Vanovice",49.567448,16.66557
12825,"Vanovice, Drválovice",49.565667,16.649975
12826,"Vanovice, zastávka",49.56451,16.671064
12827,"Velké Opatovice, Bezděčí",49.606324,16.615755
12828,"Velké Opatovice, Bezděčí, rozcestí",49.605642,16.608354
12829,"Velké Opatovice, Svárov",49.591727,16.618577
1283,"Královka",49.256043,16.586381
12830,"Bohuňov, náves",49.59764,16.464068
12831,"Horní Poříčí",49.586985,16.47689
12832,"Kněževes",49.587231,16.422775
12833,"Kněževes, rozc.1.0",49.582283,16.418832
12834,"Kněževes, Veselka",49.578012,16.449327
12835,"Křetín",49.563161,16.504478
12836,"Křetín, Dolní Poříčí",49.566043,16.509838
12837,"Křetín, škola",49.561967,16.500213
12838,"Lazinov",49.565158,16.521766
12839,"Lazinov, točna",49.564708,16.527658
12840,"Prostřední Poříčí",49.571628,16.491496
12841,"Prostřední Poříčí, host.u Dvořáků",49.576753,16.485446
12842,"Ústup",49.564672,16.465055
12843,"Nyklovice",49.604472,16.347493
12844,"Rovečné",49.577878,16.363352
12845,"Rovečné, rozcestí",49.58781,16.371897
12846,"Velké Tresné, rozc.",49.583003,16.384695
12848,"Úsobrno, hostinec",49.59245,16.761761
12849,"Úsobrno, závod",49.58495,16.765969
12850,"Úsobrno, nové domy",49.579562,16.770024
12851,"Úsobrno, pila",49.59681,16.761827
12852,"Brněnec, prodejna",49.628117,16.520918
12853,"Brněnec, mlýn",49.629743,16.520828
12854,"Velké Tresné",49.574159,16.381681
12855,"Velké Tresné, závod",49.56907,16.386339
1286,"Královo Pole, nádraží",49.230183,16.59582
1288,"Královopolská strojírna",49.224012,16.607284
12902,"Horní Smržov",49.617102,16.57726
12903,"Horní Smržov, Jednota",49.618461,16.581972
12905,"Jaroměřice, náves",49.625363,16.751822
12907,"Jaroměřice, hřiště",49.627601,16.746418
12909,"Jevíčko, nám.",49.632649,16.711559
1291,"Krásného",49.190552,16.649729
12910,"Jaroměřice, žel.st.",49.63025,16.72841
12911,"Malá Roudka",49.602052,16.646302
12912,"Malá Roudka, rozc.0.5",49.601828,16.6473
12913,"Malá Roudka, Skočova Lhota",49.606455,16.650608
12914,"Roubanina",49.615423,16.593686
12915,"Roubanina, Roubanská",49.614983,16.608969
12916,"Slatina, Na Červené",49.624497,16.60445
12917,"Slatina, náves",49.630246,16.607803
12919,"Velké Opatovice, aut.st.",49.610978,16.673748
1292,"Krejčího",49.177588,16.691202
12920,"Velké Opatovice, Brťov",49.617423,16.640337
12921,"Velké Opatovice, Korbelova Lhota",49.617058,16.622961
12922,"Velké Opatovice, sídliště",49.614464,16.679971
12923,"Velké Opatovice, Velká Roudka",49.596382,16.658592
12924,"Velké Opatovice, Zádvoří",49.610633,16.664929
12925,"Velké Opatovice, závod",49.611699,16.685494
12926,"Bystré, městský úřad",49.628215,16.34728
12927,"Jevíčko, Brněnská",49.628988,16.711722
1293,"Krematorium",49.172576,16.588325
12930,"Březina, kaple",49.65112,16.61972
12931,"Jaroměřice, Nový Dvůr",49.605428,16.762193
12932,"Jaroměřice, Nadevsí",49.623045,16.756738
12934,"Březová nad Svitavou, stolárna",49.638606,16.520189
12935,"Březová nad Svitavou, náměstí",49.645113,16.517187
12936,"Březová nad Svitavou, železniční stanice",49.633399,16.520352
12939,"Slatina, u hasičárny",49.629181,16.607972
12940,"Velké Opatovice, rozcestí",49.614778,16.681521
1296,"Kristenova",49.22102,16.554302
1297,"Kroměřížská",49.178648,16.688698
1298,"Kronova",49.25131,16.588596
1300,"Křehlíkova",49.174817,16.685206
1301,"Křídlovická",49.185293,16.60265
1302,"Křivánkovo náměstí",49.20703,16.487557
1307,"Křížkovského",49.187379,16.587186
1308,"Kšírova",49.171538,16.615758
13101,"Česká, Hlavní",49.281169,16.565213
13103,"Česká, křižovatka",49.28294,16.565352
13105,"Česká, Nádavky",49.27456,16.567823
13107,"Česká, UP závody",49.288799,16.561525
13109,"Česká, železniční stanice",49.284324,16.567388
1311,"Kubelíkova",49.212071,16.698811
13114,"Jinačovice, Chaloupky",49.264602,16.527256
13115,"Jinačovice",49.267725,16.527344
13116,"Kuřim, golfové hřiště",49.278706,16.526126
13117,"Kuřim, škola Jungmannova",49.304197,16.528445
13118,"Kuřim, fara",49.296795,16.526584
1312,"Kubíčkova",49.221263,16.519845
13120,"Kuřim, rozcestí 2.0",49.317856,16.551692
13121,"Kuřim, Díly pod Sv. Jánem",49.296906,16.547685
13122,"Kuřim, Podlesí",49.305021,16.556748
13123,"Kuřim, kulturní dům",49.307694,16.531809
13124,"Kuřim, Prefa",49.318359,16.546958
13125,"Kuřim, Popkova",49.304662,16.531029
13126,"Kuřim, Podlesí, rozc.",49.305559,16.554872
13127,"Kuřim, TOS",49.313448,16.540448
13128,"Kuřim, poliklinika",49.309782,16.534662
13129,"Kuřim, TE",49.314359,16.547182
1313,"Kuldova",49.201308,16.634429
13130,"Kuřim, zámek",49.29735,16.524289
13131,"Kuřim, Prefa rozcestí",49.316222,16.548481
13133,"Kuřim, sokolovna",49.298166,16.539216
13136,"Moravské Knínice",49.293165,16.503428
13137,"Moravské Knínice, Podhájí",49.292659,16.477428
13138,"Rozdrojovice, Na dědině",49.25517,16.510943
13139,"Rozdrojovice, Obecnice",49.252937,16.512518
13140,"Rozdrojovice, rekreační středisko",49.248168,16.519248
13141,"Rozdrojovice, rozcestí přehrada",49.250282,16.515923
13143,"Kuřim, železniční stanice",49.300508,16.534015
13146,"Rozdrojovice, Na Březině",49.254364,16.516596
13151,"Lelekovice, náves",49.291232,16.578953
13153,"Lelekovice, škola",49.290028,16.575464
13155,"Lelekovice, u Hrazdírů",49.287462,16.572706
13157,"Lelekovice, u kříže",49.290172,16.587318
1316,"Kulkova",49.211699,16.648437
13164,"Kuřim, Záhoří",49.30691,16.545475
13165,"Kuřim, Knínická",49.295245,16.523051
1317,"Kupkova",49.236324,16.62768
13181,"Vranov, hřbitov",49.30578,16.622561
13183,"Vranov, křižovatka",49.31023,16.612362
13185,"Vranov, myslivna",49.308411,16.621848
13187,"Vranov, smyčka",49.311112,16.612
1319,"K terminálu",49.161508,16.612183
13191,"Brno, Hrad Veveří",49.254541,16.461517
13192,"Brno, Jelenice",49.25071,16.485159
13193,"Brno, Kozí horka",49.236499,16.504572
13194,"Brno, Lávka Pod Hradem",49.260157,16.465291
13195,"Brno, Obora",49.255526,16.476006
13197,"Brno, Rokle",49.245682,16.496135
1320,"Květná",49.193384,16.576691
13201,"Čebín, náměstí",49.312885,16.47745
13202,"Čebín, rozcestí",49.312802,16.48469
13204,"Čebín, sídliště",49.316765,16.473625
13205,"Čebín, vápenka",49.318149,16.491675
13206,"Čebín, železniční stanice",49.319554,16.466104
13207,"Drásov, závod",49.32729,16.476888
13208,"Drásov, most",49.337675,16.480024
13209,"Drásov, náměstí",49.331625,16.478288
13210,"Malhostovice, náměstí",49.333385,16.501989
13211,"Malhostovice, Nuzířov",49.343685,16.521873
13212,"Malhostovice, rozcestí",49.331455,16.498112
13214,"Brno, Nové Dvory",49.251482,16.450321
13215,"Brno, U Matky Boží",49.254193,16.453256
13217,"Chudčice",49.287531,16.456819
13218,"Chudčice, Delník",49.292693,16.454401
13219,"Chudčice, na hrázi",49.283035,16.455596
1322,"Labská",49.171431,16.559511
13224,"Veverská Bítýška, přístav",49.275418,16.452167
13227,"Veverská Bítýška, Vápenice",49.244957,16.44598
13228,"Drásov, kostel",49.332349,16.477896
13229,"Čebín, Drásovská",49.316928,16.474565
1323,"Langrova",49.179926,16.680928
13251,"Hvozdec",49.247071,16.426337
1326,"Laštůvkova",49.220367,16.525725
13261,"Veverská Bítýška, hájovna Na Hlince",49.251531,16.429154
13263,"Veverská Bítýška, rozcestí Mečkov",49.26105,16.443675
13265,"Veverská Bítýška, náměstí",49.276043,16.436098
13269,"Veverská Bítýška, sídliště",49.269902,16.433448
1328,"Lerchova",49.198723,16.583664
13301,"Březina",49.321472,16.422928
13302,"Heroltice",49.311648,16.412858
13303,"Heroltice, rozcestí",49.319203,16.416328
13304,"Hluboké Dvory",49.382973,16.514133
13306,"Hradčany, železniční stanice",49.333342,16.438125
13307,"Hradčany",49.328233,16.441969
13308,"Lomnička, obecní úřad",49.367903,16.429825
13309,"Lomnička, u Hamru",49.365984,16.425075
1331,"Lesná, nádraží",49.220359,16.628543
13310,"Předklášteří, obecní úřad",49.352526,16.403233
13311,"Předklášteří, papírna",49.351218,16.408248
13312,"Předklášteří, Zetor šroubárna",49.363236,16.396185
13313,"Rohozec",49.390107,16.482793
13314,"Sentice",49.314147,16.45297
13315,"Sentice, obecní úřad",49.311867,16.44775
13316,"Sentice, rozcestí",49.32308,16.456849
13317,"Skalička, hostinec",49.358295,16.514417
13318,"Skalička, chaloupky",49.357481,16.521579
1332,"Lesní",49.185528,16.5647
13320,"Tišnov, čerpací stanice",49.342135,16.420179
13321,"Tišnov, Hájek, Stanovisko rozcestí",49.364978,16.453314
13322,"Tišnov, Hájek, rozcestí",49.372833,16.465503
13324,"Tišnov, Jamné",49.375989,16.46768
13326,"Tišnov, Kukýrna",49.352511,16.425461
13327,"Tišnov, Nádražní",49.344912,16.422168
13329,"Tišnov, Pejškov",49.316552,16.378515
1333,"Lesní školka",49.263118,16.625941
13331,"Tišnov, Riegrova",49.349617,16.426634
13332,"Tišnov, sídliště Klucanina",49.340373,16.432865
13333,"Tišnov, Trnec",49.336272,16.441295
13334,"Tišnov, železniční stanice",49.346805,16.419219
13335,"Unín",49.382742,16.492227
13337,"Vohančice",49.321844,16.394478
13338,"Vohančice, Závist",49.334312,16.400098
13339,"Všechovice",49.357503,16.494357
1334,"Letiště - logistický areál",49.156625,16.698627
13340,"Všechovice, rozcestí",49.35369,16.496828
13341,"Železné, obec",49.360132,16.450265
13342,"Železné, u Vitaru",49.356568,16.443518
13343,"Braníškov",49.294719,16.342831
13344,"Lažánky, hotel",49.281054,16.391306
13345,"Lažánky, Holasice, rozcestí",49.276392,16.405497
13346,"Lažánky",49.278741,16.388185
13347,"Lažánky, šachty",49.280904,16.373445
13348,"Maršov",49.28342,16.360229
13349,"Maršov, Vobůrka",49.28448,16.354984
1335,"Letiště - služební vstup",49.155635,16.691132
13350,"Tišnov, Lomnická",49.355382,16.428726
13351,"Tišnov, Rybníček",49.343079,16.42962
13352,"Tišnov, Nový hřbitov",49.350648,16.434651
1336,"Lesnická",49.212767,16.617747
1337,"Letiště Tuřany - terminál",49.15483,16.692439
1338,"Letovická",49.245895,16.587594
1339,"Letecká",49.197708,16.695849
13401,"Borač",49.400717,16.360932
13402,"Borač, Vrby",49.396655,16.365591
13403,"Lomnice, Brusná, rozcestí",49.39256,16.408758
13404,"Lomnice, Řepka",49.386294,16.412417
13405,"Dolní Loučky, hájenka",49.349228,16.347001
13406,"Dolní Loučky, Chytálky, rozcestí",49.345551,16.341483
13407,"Dolní Loučky, Mezihoří",49.36063,16.361338
13409,"Dolní Loučky, Střemchoví",49.36206,16.369694
1341,"Libušina třída",49.197798,16.54865
13410,"Dolní Loučky, škola",49.361335,16.354375
13411,"Dolní Loučky, železniční stanice",49.357389,16.347245
13412,"Horní Loučky, obecní úřad",49.366993,16.341324
13413,"Kaly",49.377835,16.352718
13414,"Kaly, Zahrada, rozcestí",49.37211,16.364934
13415,"Kuřimské Jestřabí",49.345121,16.312082
13416,"Kuřimská Nová Ves",49.344115,16.298895
13418,"Lomnice, internát",49.411482,16.419356
13419,"Lomnice, náměstí",49.403439,16.414087
1342,"Libušino údolí",49.195704,16.555315
13420,"Lomnice, škola",49.40094,16.408116
13421,"Lomnice, Družstevní",49.41019,16.408295
13422,"Ochoz u Tišnova",49.427442,16.393607
13423,"Pernštejnské Jestřabí, Jilmoví, rozcestí",49.393997,16.329382
13424,"Pernštejnské Jestřabí, rozcestí",49.401448,16.323877
13425,"Řikonín, železniční stanice",49.365663,16.307352
13426,"Skryje",49.392942,16.311338
13427,"Skryje, Arka a.s.",49.380247,16.317942
13428,"Skryje, Boudy",49.384268,16.312363
13429,"Skryje, rozcestí",49.373298,16.315118
1343,"ARENA BRNO",49.191453,16.576241
13430,"Strhaře",49.435563,16.436468
13431,"Strhaře, rozcestí",49.426007,16.426024
13432,"Strhaře, Žleby, kamenolom",49.43956,16.42595
13433,"Strhaře, Žleby, pila",49.429936,16.428153
13434,"Synalov",49.432263,16.41387
13435,"Synalov, rozcestí",49.420153,16.398867
13436,"Šerkovice",49.385973,16.429794
13437,"Štěpánovice, horní konec",49.379126,16.379448
13438,"Štěpánovice, obecní úřad",49.372419,16.388198
13439,"Tišnovská Nová Ves",49.383768,16.293142
13440,"Tišnovská Nová Ves, rozcestí",49.367938,16.318267
13441,"Újezd u Tišnova",49.365685,16.323372
13442,"Újezd u Tišnova, závod",49.361347,16.331313
13443,"Žďárec, Ostrov",49.374226,16.279618
13444,"Deblín, myslivna",49.3117,16.32996
13445,"Deblín, obecní úřad",49.320404,16.345811
13446,"Deblín, Pod cihelnou",49.322102,16.350949
13447,"Deblín, zemědělské družstvo",49.318813,16.337792
13448,"Katov",49.332765,16.280015
13449,"Křižínkov",49.324868,16.26985
1345,"Lísky",49.219896,16.549075
13450,"Lubné",49.353712,16.27528
13452,"Nelepeč, Žernůvka",49.333125,16.387765
13453,"Níhov",49.342059,16.258953
13454,"Níhov, železniční stanice",49.336299,16.270162
13455,"Kuřimská Nová Ves, Prosatín, rozcestí",49.33912,16.294157
13457,"Svatoslav, hájenka",49.311658,16.315907
13458,"Svatoslav, horní konec",49.304095,16.312546
13459,"Svatoslav, obecní úřad",49.301607,16.308603
1346,"Líšeň, hřbitov",49.217477,16.702717
13460,"Úsuší",49.334512,16.3557
13461,"Úsuší, Čížky",49.32803,16.366757
13462,"Štěpánovice",49.373098,16.389903
13463,"Borač, žel. st.",49.400728,16.36627
13464,"Prudká zastávka",49.419195,16.367361
13465,"Lomnice, Brusná",49.393247,16.399719
13467,"Pernštejnské Jestřabí, Maňová",49.415564,16.332006
13468,"Dolní Loučky, orlovna",49.361884,16.353911
1347,"Líšeňská",49.197581,16.665217
1348,"Loosova",49.231973,16.619445
1350,"Macháčkova",49.206113,16.701931
13501,"Běleč",49.433229,16.3843
13502,"Běleč, dolní konec",49.428424,16.37596
13503,"Běleč, Křeptov",49.440602,16.378132
13504,"Doubravník, náměstí",49.424575,16.351759
13505,"Doubravník, Prudká, rozcestí",49.421985,16.370048
13506,"Doubravník, železniční stanice",49.427615,16.352198
13507,"Drahonín",49.413092,16.277102
13508,"Olší",49.421758,16.291287
13509,"Olší, Klokočí, rozcestí",49.412668,16.306297
1351,"Mácova",49.265805,16.569125
13510,"Olší, Litava",49.410388,16.312237
13511,"Borovník",49.355849,16.229482
13512,"Rojetín, rozcestí",49.370438,16.254441
13513,"Rozseč",49.360127,16.221967
13514,"Vidonín",49.379702,16.221743
13515,"Vidonín, rozcestí",49.3757,16.22014
13516,"Vratislávka",49.386806,16.248537
13517,"Žďárec, náměstí",49.379579,16.267219
13518,"Žďárec, u kostela",49.376253,16.264473
1352,"Makovského náměstí",49.217902,16.576709
13520,"Nedvědice, železniční stanice",49.454427,16.337335
13521,"Rojetín",49.367423,16.257195
13522,"Nedvědice, náměstí",49.457083,16.334446
13524,"Nedvědice, u zdravotního střediska",49.454089,16.330867
13525,"Nedvědice, rozcestí Sejřek",49.453234,16.336057
13526,"Sejřek, Bor, rozcestí 1,5 km",49.432263,16.289314
1353,"Malá Klajdovka",49.19913,16.662909
13531,"Černvír",49.444866,16.346458
13532,"Nedvědice, Pernštejn, u studánky",49.449706,16.310105
13533,"Nedvědice, Pernštejn, u mostku",49.452656,16.325211
13534,"Doubravník, Štěpnice",49.419008,16.351986
13535,"Nedvědice, Pernštejn, hrad",49.453657,16.313606
1354,"Malá",49.149332,16.621835
1355,"Malinová",49.25931,16.623807
1356,"Malečkova",49.185749,16.692664
1357,"Malinovského náměstí",49.195567,16.613721
1358,"Maloměřický most",49.215462,16.643389
13601,"Heřmanov",49.37985,16.181983
13602,"Milešín",49.368178,16.202088
13603,"Nová Ves",49.390687,16.196008
13604,"Radňoves",49.388153,16.214103
13605,"Rožná, železniční stanice",49.473236,16.244977
13606,"Střítež, hájenka",49.433158,16.275532
13607,"Střítež, rozcestí Moravecké Pavlovice",49.434511,16.264074
13608,"Moravecké Pavlovice",49.427958,16.256271
13609,"Střítež",49.440949,16.258227
1361,"Mariánské náměstí",49.176588,16.622541
13610,"Bukov, rozcestí",49.461266,16.227242
13611,"Bukov",49.454931,16.22425
13612,"Bukov, šachta",49.463568,16.219284
13613,"Strážek, Moravecké Janovice, rozcestí",49.405719,16.228902
13615,"Strážek, Meziboří, rozcestí",49.415037,16.222159
13616,"Strážek, Krčma",49.419251,16.217208
13617,"Strážek, rozcestí Radkovičky",49.427355,16.202533
13618,"Strážek, u kostela",49.439073,16.195103
13619,"Strážek",49.441042,16.192107
1362,"Mariánské údolí",49.203324,16.716063
13622,"Věžná, rozcestí Bor",49.445998,16.287856
13623,"Věžná",49.458687,16.264848
13624,"Věžná, Jabloňov",49.46124,16.255573
13626,"Býšovec, Smrček",49.458554,16.306015
13627,"Býšovec",49.475588,16.288634
13628,"Věchnov, rozcestí lom",49.495274,16.28567
13629,"Věchnov, u rybníka",49.498436,16.279772
13630,"Bystřice nad Pern., rozcestí Věchnov",49.513681,16.260901
13638,"Rožná, Jednota",49.477994,16.238521
13639,"Rožná, Josefov, rozcestí",49.483677,16.24628
13640,"Rožná, Zlatkov, u rybníka",49.489161,16.255741
1366,"Marie Pujmanové",49.198197,16.573544
1367,"Maříkova",49.259325,16.579787
1368,"Masarova",49.206997,16.677557
13701,"Bystřice nad Pern., železniční stanice",49.513545,16.24749
13702,"Dolní Rožínka, dílny",49.471842,16.209322
13703,"Dolní Rožínka, aut.st.",49.475509,16.207128
1371,"Náměstí Míru",49.202138,16.581754
13714,"Bystřice nad Pern., Černý vršek",49.52848,16.243963
13715,"Bystřice nad Pern., DPS",49.525302,16.250398
13716,"Bystřice nad Pern., gymnázium",49.518187,16.259108
13717,"Bystřice nad Pern., hřbitov",49.525823,16.255462
13718,"Bystřice nad Pern., kotelna",49.519362,16.262274
13719,"Bystřice nad Pern., kulturní dům",49.523275,16.25398
1372,"Masná",49.191155,16.625678
13720,"Bystřice nad Pern., lihovar",49.521609,16.260784
13721,"Bystřice nad Pern., Masarykovo náměstí",49.523433,16.260112
13722,"Bystřice nad Pern., poliklinika",49.524697,16.262204
13723,"Bystřice nad Pern., Rovinky",49.527434,16.245654
13724,"Bystřice nad Pern., sídliště I",49.516207,16.260727
13725,"Bystřice nad Pern., sídliště II",49.527033,16.250829
13726,"Bystřice nad Pern., u mostu",49.521673,16.267837
13727,"Bystřice nad Pern., u závodu",49.5129,16.252244
13728,"Bystřice nad Pern., Voldán",49.523411,16.266288
13729,"Bystřice nad Pern., zahradnictví",49.525743,16.259495
13730,"Bystřice nad Pern., Bratrušín",49.514675,16.274628
13731,"Bystřice nad Pern., Domanín",49.545506,16.228498
13732,"Bystřice nad Pern., Domanín, Jednota",49.541648,16.234393
13733,"Bystřice nad Pern., Domanín, rozcestí",49.5292,16.245992
13734,"Bystřice nad Pern., Domanín, U Šejnohů",49.538663,16.238029
13735,"Bystřice nad Pern., Domanínek",49.528545,16.240941
13736,"Bystřice nad Pern., Domanínek, rozcestí",49.529657,16.24022
13739,"Bystřice nad Pern., Výrobní",49.513852,16.244187
13740,"Bystřice nad Pern., Novoměstská",49.528048,16.24975
13742,"Bystřice nad Pern., aut. nádr.",49.526293,16.260561
1376,"Medlánky",49.240507,16.5737
1377,"Medlánky, škola",49.238314,16.578217
1378,"Mendlovo náměstí",49.190191,16.593789
13801,"Rozsochy, železniční stanice",49.537385,16.195122
1381,"Merhautova",49.214925,16.627555
1382,"Mikulčická",49.178346,16.684273
1383,"Mikulovská",49.205906,16.665328
1384,"Mifkova",49.207263,16.692381
1386,"Mírová",49.1765,16.632395
1387,"Modřická",49.137919,16.616375
1388,"Mojmírovo náměstí",49.226316,16.597911
1389,"Modřická cihelna",49.137391,16.603427
1391,"Mokrá Hora",49.258258,16.593655
1392,"Molákova",49.212738,16.686949
1393,"Moravanská",49.14275,16.602546
1396,"Moravanské lány",49.149447,16.6014
1397,"Moravské náměstí",49.199416,16.608437
1398,"Mostecká",49.206951,16.627329
1399,"Moskalykova",49.231441,16.608049
1400,"Mozolky",49.213616,16.574845
14007,"Ivančice, Řeznovice, hřbitov",49.084376,16.314684
14009,"Branišovice, Kanada",48.966052,16.430278
1401,"Mošnova",49.196198,16.640931
14010,"Branišovice, pošta",48.961796,16.428626
14011,"Branišovice, státní silnice",48.959135,16.429386
14012,"Kubšice, křižovatka",49.001998,16.408543
14014,"Loděnice, křižovatka Šumická",49.011128,16.458541
14015,"Loděnice, obecní úřad",49.011484,16.463219
14016,"Loděnice, škola",49.011772,16.468037
14018,"Olbramovice, prodejna",48.989883,16.395776
14019,"Olbramovice, restaurace",48.9842,16.400764
14022,"Šumice, škola",48.991759,16.437271
14023,"Trnové Pole",48.945566,16.409677
14024,"Trnové Pole, rozcestí",48.955231,16.413587
14025,"Vedrovice, obecní úřad",49.019952,16.37692
14026,"Vedrovice, u lípy",49.021731,16.380867
1403,"Mutěnická",49.203471,16.654843
14034,"Lesní Jakubov",49.205913,16.243831
14036,"Moravský Krumlov, Lerchov",49.049697,16.296095
1406,"Muzeum dopravy",49.201411,16.694503
1407,"Myslivecký stadion",49.241196,16.609644
1408,"Myslivna",49.187665,16.552103
1409,"Myslivní",49.190456,16.543482
14101,"Ostopovice, Branky",49.15994,16.548608
14102,"Ostopovice, Lipová",49.163052,16.536032
14103,"Ostopovice, U Kaple",49.161085,16.545654
14104,"Ostopovice, rozcestí",49.163089,16.542837
14105,"Ostopovice, smyčka",49.164405,16.540807
14106,"Troubsko, kaplička",49.168968,16.511527
14107,"Troubsko, Kovopodnik",49.175824,16.511609
14108,"Troubsko, Lísek",49.171815,16.480037
14109,"Troubsko, obecní úřad",49.170909,16.506305
1411,"Mýtná",49.17511,16.582244
14110,"Troubsko, U dráhy",49.16364,16.526788
14111,"Omice, Kývalka",49.190014,16.451805
14112,"Omice, Kývalka, spojovací",49.190405,16.456031
14113,"Omice, samoobsluha",49.16998,16.451412
14114,"Omice, sokolovna",49.171992,16.454951
14117,"Popůvky, Náves",49.178184,16.487946
14119,"Střelice, dolní železniční stanice",49.156269,16.505429
1412,"Na kovárně",49.25382,16.620526
14120,"Střelice, nákupní středisko",49.152768,16.49396
14121,"Střelice, obecní úřad",49.152648,16.503053
14122,"Střelice, rozcestí Radostice",49.150463,16.46443
14123,"Ostrovačice, Automotodrom",49.201089,16.445464
14124,"Střelice, Vršovice",49.153443,16.480213
14126,"Troubsko, Nová",49.166762,16.518608
14129,"Brno, Masarykův okruh",49.204702,16.44722
14130,"Brno, Tribuna B",49.20916,16.453081
14131,"Ostrovačice, hájenka Na Šípu",49.206408,16.438228
14133,"Popůvky, Vintrovna",49.181486,16.490773
14138,"Střelice, Zámeček",49.151699,16.470175
1414,"Nadační",49.245169,16.570704
